Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom attribut français,Nom attribut anglais,Nom frontière français,Nom frontière anglais,Code de la catégorie,Tags français,Tags anglais,Unité français,Unité anglais,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Date de création,Date de modification,Période de validité,Incertitude,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Total poste non décomposé
Elément,40229,élément non décomposé,Facteur d'émission,Valide générique,Abricot au sirop,Apricot,appertisé,in syrup,non égoutté,"canned, not drained","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Abricot au sirop","Agribalyse,fruits,Apricot",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.4,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.551
Elément,33027,élément non décomposé,Facteur d'émission,Archivé,Abricot au sirop,Apricot,"appertisé, égoutté","in syrup, canned, drained",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits","fruits appertisés,Abricot au sirop,Agribalyse,fruits,légumes,légumineuses et oléagineux","canned fruits,Agribalyse,fruits,Apricot,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.22
Elément,33028,élément non décomposé,Facteur d'émission,Archivé,Abricot au sirop,Apricot,"appertisé, non égoutté","in syrup, canned, not drained",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits","fruits appertisés,Abricot au sirop,Agribalyse,fruits,légumes,légumineuses et oléagineux","canned fruits,Agribalyse,fruits,Apricot,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.612
Elément,40226,élément non décomposé,Facteur d'émission,Valide générique,Abricot au sirop léger,Apricot,appertisé,canned in light syrup,égoutté,drained,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Abricot au sirop léger","Agribalyse,fruits,Apricot",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.5,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.936
Elément,40227,élément non décomposé,Facteur d'émission,Valide générique,Abricot au sirop léger,Apricot,appertisé,canned in light syrup,non égoutté,not drained,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Abricot au sirop léger","Agribalyse,fruits,Apricot",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.5,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.551
Elément,33025,élément non décomposé,Facteur d'émission,Archivé,Abricot au sirop léger,Apricot,"appertisé, égoutté","canned in light syrup, drained",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits","fruits appertisés,Abricot au sirop léger,Agribalyse,fruits,légumes,légumineuses et oléagineux","canned fruits,Agribalyse,fruits,Apricot,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.22
Elément,33026,élément non décomposé,Facteur d'émission,Archivé,Abricot au sirop léger,Apricot,"appertisé, non égoutté","canned in light syrup, not drained",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits","fruits appertisés,Abricot au sirop léger,Agribalyse,fruits,légumes,légumineuses et oléagineux","canned fruits,Agribalyse,fruits,Apricot,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.612
Elément,33950,élément non décomposé,Facteur d'émission,Archivé,Accra de poisson,Caribbean-style fish fritters,,fish acras,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer","Accra de poisson,Agribalyse,oeufs,viandes,poissons","Caribbean-style fish fritters,Agribalyse,Meat,Fish,,eggs",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,5.25
Elément,41385,élément non décomposé,Facteur d'émission,Valide générique,Accra de poisson,Caribbean-style fish fritters,,fish acras,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer","Agribalyse,Accra de poisson,produits à base de poissons et produits de la mer","Agribalyse,Caribbean-style fish fritters,produits à base de poissons et produits de la mer",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.1,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,5.34
Elément,39594,élément non décomposé,Facteur d'émission,Valide générique,Agar (algue),Seaweed,cru,agar,,raw,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues","Agribalyse,algues,Agar (algue)","Agribalyse,Seaweed,algues",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.0,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,6.77
Elément,42289,élément non décomposé,Facteur d'émission,Valide générique,Agneau,Lamb,biologique,organic,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins,"Agneau,Agribalyse","Agribalyse,Lamb",kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,12.6
Elément,42290,élément non décomposé,Facteur d'émission,Valide générique,Agneau,Lamb,biologique,organic,"système numéro 2, à la ferme/FR U","system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins,"Agneau,Agribalyse","Agribalyse,Lamb",kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,9.16
Elément,42291,élément non décomposé,Facteur d'émission,Valide générique,Agneau,Lamb,biologique,organic,"système numéro 3, à la ferme/FR U","system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins,"Agneau,Agribalyse","Agribalyse,Lamb",kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,15.1
Elément,28605,élément non décomposé,Facteur d'émission,Archivé,Agneau,Lamb,"biologique, Aquitaine","organic, Aquitaine",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins,"Agneau,Agribalyse,Ovin,Agriculture","Agribalyse,Lamb,Agricultural,Ovine",kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,12.6
Elément,28606,élément non décomposé,Facteur d'émission,Archivé,Agneau,Lamb,"biologique, Ile-de-France","organic, Ile-de-France",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins,"Agneau,Agribalyse,Ovin,Agriculture","Agribalyse,Lamb,Agricultural,Ovine",kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,25.4
Elément,28604,élément non décomposé,Facteur d'émission,Archivé,Agneau,Lamb,"biologique, système n ° 3",biological system # 3,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins,"Agneau,Agribalyse,Ovin,Agriculture","Agribalyse,Lamb,Agricultural,Ovine",kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,15.0
Elément,41386,élément non décomposé,Facteur d'émission,Valide générique,Agneau,Lamb,collier,neck,braisé ou bouilli,braised or boiled,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.7,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,52.2
Elément,41387,élément non décomposé,Facteur d'émission,Valide générique,Agneau,Lamb,collier,neck,cru,raw,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.6,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,41.3
Elément,34344,élément non décomposé,Facteur d'émission,Archivé,Agneau,Lamb,"collier, braisé ou bouilli","neck, braised or boiled",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes cuites","agneau et mouton,Agneau,Agribalyse,oeufs,viandes,poissons","eggs,lamb and sheep,Agribalyse,Lamb,Meat,Fish",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,62.7
Elément,34237,élément non décomposé,Facteur d'émission,Archivé,Agneau,Lamb,"collier, cru","neck, raw",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues","agneau et mouton,Agneau,Agribalyse,oeufs,viandes,poissons","eggs,lamb and sheep,Agribalyse,Lamb,Meat,Fish",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,49.6
Elément,42031,élément non décomposé,Facteur d'émission,Valide générique,Agneau,Lamb,conventionnel,conventional,"système Roquefort, à la ferme/FR U","Roquefort system, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins,"Agneau,Agribalyse","Agribalyse,Lamb",kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,4.34
Elément,28365,élément non décomposé,Facteur d'émission,Archivé,Agneau,Lamb,"conventionnel, moyenne nationale, aliments pour animaux","conventional, national average, animal feed",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins,"Agneau,Agribalyse,Ovin,Agriculture","Agribalyse,Lamb,Agricultural,Ovine",kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,5.29
Elément,28364,élément non décomposé,Facteur d'émission,Archivé,Agneau,Lamb,"conventionnel, panifiable, 15% d'humidité","conventional, bread-making, 15% humidity",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins,"Agneau,Agribalyse,Ovin,Agriculture","Agribalyse,Lamb,Agricultural,Ovine",kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,19.6
Elément,41388,élément non décomposé,Facteur d'émission,Valide générique,Agneau,Lamb,côte filet,chop fillet,crue,raw,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.6,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,41.3
Elément,41389,élément non décomposé,Facteur d'émission,Valide générique,Agneau,Lamb,côte filet,chop fillet,grillée/poêlée,grilled/pan-fried,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,2.7,4.0,,,,,,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Poêle,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Poêle,52.2
Elément,34239,élément non décomposé,Facteur d'émission,Archivé,Agneau,Lamb,"côte filet, crue","chop fillet, raw",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues","agneau et mouton,Agneau,Agribalyse,oeufs,viandes,poissons","eggs,lamb and sheep,Agribalyse,Lamb,Meat,Fish",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,49.6
Elément,34345,élément non décomposé,Facteur d'émission,Archivé,Agneau,Lamb,"côte filet, grillée/poêlée","chop fillet, grilled/pan-fried",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes cuites","agneau et mouton,Agneau,Agribalyse,oeufs,viandes,poissons","eggs,lamb and sheep,Agribalyse,Lamb,Meat,Fish",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,62.7
