Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom base espagnol,Nom attribut français,Nom attribut anglais,Nom attribut espagnol,Nom frontière français,Nom frontière anglais,Code de la catégorie,Tags français,Tags anglais,Tags espagnol,Unité français,Unité anglais,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Sous-localisation géographique anglais,Sous-localisation géographique espagnol,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Type poste,Nom poste français,Nom poste anglais,Nom poste espagnol,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Valeur gaz supplémentaire 3,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
Elément,42299,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie permanente,permanent meadow,,"biologique, système numéro 6, à la ferme/FR U","organic, system number 6, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,-0.00257,,,,,,,,,,,,,,
Elément,42300,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie permanente,permanent meadow,,"biologique, vache allaitante et boeuf système d'engraissement numéro 1, à la ferme/FR U","organic, suckler cow and beef fattening system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.0497,,,,,,,,,,,,,,
Elément,42301,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie permanente,permanent meadow,,"biologique, vache allaitante et boeuf système d'engraissement numéro 2, à la ferme/FR U","organic, suckler cow and beef fattening system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.025,,,,,,,,,,,,,,
Elément,42302,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie permanente,permanent meadow,,"biologique, vache allaitante et boeuf système d'engraissement numéro 3, à la ferme/FR U","organic, suckler cow and beef fattening system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.0234,,,,,,,,,,,,,,
Elément,42303,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie permanente,permanent meadow,,"biologique, vache allaitante et boeuf système d'engraissement numéro 4, à la ferme/FR U","organic, suckler cow and beef fattening system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.0225,,,,,,,,,,,,,,
Elément,42304,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie temporaire,temporary meadow,,"biologique, système numéro 1, à la ferme/FR U","organic, system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.251,,,,,,,,,,,,,,
Elément,42305,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie temporaire,temporary meadow,,"biologique, système numéro 2, à la ferme/FR U","organic, system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.257,,,,,,,,,,,,,,
Elément,42306,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie temporaire,temporary meadow,,"biologique, système numéro 3, à la ferme/FR U","organic, system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.179,,,,,,,,,,,,,,
Elément,42307,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie temporaire,temporary meadow,,"biologique, système numéro 4, à la ferme/FR U","organic, system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.179,,,,,,,,,,,,,,
Elément,42308,élément non décomposé,Facteur d'émission,Valide générique,Ballot de foin,Baled hay,,prairie temporaire,temporary meadow,,"biologique, système numéro 5, à la ferme/FR U","organic, system number 5, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fourrage,"Agribalyse,Ballot de foin","Agribalyse,Baled hay",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.326,,,,,,,,,,,,,,
Elément,28417,élément non décomposé,Facteur d'émission,Archivé,Banane,Banana,,"prairie permanente, sans trèfle, Auvergne","permanent meadow, without clover, Auvergne",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fruits,"Agribalyse,fruits,Banane,Agriculture","Agribalyse,fruits,Banana,Agricultural",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.225,,,,,,,,,,,,,,
Elément,42037,élément non décomposé,Facteur d'émission,Valide générique,Banane conventionnelle Antilles,Banana,,à la ferme WI/U,mixed production,,,"West Indies, at farm gate/WI U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Fruits,"Agribalyse,Banane conventionnelle Antilles","Agribalyse,Banana",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.219,,,,,,,,,,,,,,
Elément,42038,élément non décomposé,Facteur d'émission,Valide générique,Bar ou daurade,Sea bass or sea bream,,200-500g,200-500g,,"conventionnel, en cage, à la ferme/FR U","conventional, in cage, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits de la mer > Pêche,"Agribalyse,Bar ou daurade","Agribalyse,Sea bass or sea bream",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,4.8,,,,,,,,,,,,,,
Elément,28359,élément non décomposé,Facteur d'émission,Archivé,Bar ou daurade,Sea bass or sea bream,,"200-500g, conventionnel, en cage","200-500g, conventional, caged",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits de la mer > Aquaculture,"Poisson,Agribalyse,Agriculture,Bar ou daurade","Agribalyse,Sea bass or sea bream,Fish,Agricultural",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,4.72,,,,,,,,,,,,,,
Elément,28360,élément non décomposé,Facteur d'émission,Archivé,Bar ou daurade,Sea bass or sea bream,,"200-500g, conventionnel, en cage","200-500g, conventional, caged",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits de la mer > Aquaculture,"Poisson,Agribalyse,Agriculture,Bar ou daurade","Agribalyse,Sea bass or sea bream,Fish,Agricultural",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,4.49,,,,,,,,,,,,,,
Elément,34811,élément non décomposé,Facteur d'émission,Valide spécifique,Basilic conventionnel Avril,Conventional basil April,,Plant horticole,Horticultural plant,,,,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Autres produits végétaux,"Horticulture,aromatique,plant",,,kgCO2e/plant,,RATP,,,,,France continentale,,,,2021-06-23,2021-12-15,2024,30.0,,,,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,0.3,,,,,,,,,,,,,,
Elément,34812,élément non décomposé,Facteur d'émission,Valide spécifique,Basilic conventionnel Mai,Conventional basil May,,Plant horticole,Horticultural plant,,,,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Autres produits végétaux,"Horticulture,aromatique,plant",,,kgCO2e/plant,,RATP,,,,,France continentale,,,,2021-06-23,2021-12-15,2024,30.0,,,,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,0.26,,,,,,,,,,,,,,
Elément,34814,élément non décomposé,Facteur d'émission,Valide spécifique,Basilic intrants durables Avril,Basil sustainable inputs April,,Plant horticole,Horticultural plant,,,,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Autres produits végétaux,"Horticulture,aromatique,plant",,,kgCO2e/plant,,RATP,,,,,France continentale,,,,2021-06-23,2021-12-15,2024,30.0,,,,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,0.2,,,,,,,,,,,,,,
Elément,34815,élément non décomposé,Facteur d'émission,Valide spécifique,Basilic intrants durables Mai,Basil sustainable inputs May,,Plant horticole,Horticultural plant,,,,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Autres produits végétaux,"Horticulture,aromatique,plant",,,kgCO2e/plant,,RATP,,,,,France continentale,,,,2021-06-23,2021-12-15,2024,30.0,,,,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,0.17,,,,,,,,,,,,,,
Elément,42039,élément non décomposé,Facteur d'émission,Valide générique,Betterave pour du jus,Beetroot for juice,,conventionnel,conventional,,à la ferme/FR U,at farm gate/FR U,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,Betterave pour du jus","Agribalyse,Beetroot for juice",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.105,,,,,,,,,,,,,,
Elément,28456,élément non décomposé,Facteur d'émission,Archivé,Betteraves,Sugar beets,,"de l'association de cultures, biologique, système n ° 2","of the association of cultures, organic, system n ° 2",,Sortie de ferme,At farm gate,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,Betteraves,Agriculture,Racines et tubercules","Agribalyse,Agricultural,Roots and tubers,Sugar beets",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.0286,,,,,,,,,,,,,,
Elément,42040,élément non décomposé,Facteur d'émission,Valide générique,Betteraves,Sugar beet roots,,moyen conventionnel,conventional,,"national, alimentation animale, à la ferme/FR U","national average, animal feed, at farm gate, production/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Racines et tubercules,"Agribalyse,Betteraves","Agribalyse,Sugar beet roots",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.0386,,,,,,,,,,,,,,
Elément,42311,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,association de cultures,from intercrop,,"biologique, système numéro 1, à la ferme/FR U","organic, system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.451,,,,,,,,,,,,,,
Elément,42312,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,association de cultures,from intercrop,,"biologique, système numéro 2, à la ferme/FR U","organic, system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.315,,,,,,,,,,,,,,
Elément,42313,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,association de cultures,from intercrop,,"biologique, système numéro 3, à la ferme/FR U","organic, system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.444,,,,,,,,,,,,,,
Elément,42314,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,association de cultures,from intercrop,,"biologique, système numéro 4, à la ferme/FR U","organic, system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.309,,,,,,,,,,,,,,
Elément,42315,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,biologique,organic,,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.346,,,,,,,,,,,,,,
Elément,42316,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,biologique,organic,,"système numéro 10, à la ferme/FR U","system number 10, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.448,,,,,,,,,,,,,,
Elément,42317,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,biologique,organic,,"système numéro 11, à la ferme/FR U","system number 11, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.429,,,,,,,,,,,,,,
Elément,42318,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,biologique,organic,,"système numéro 12, à la ferme/FR U","system number 12, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.303,,,,,,,,,,,,,,
Elément,42319,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,biologique,organic,,"système numéro 13, à la ferme/FR U","system number 13, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.444,,,,,,,,,,,,,,
Elément,42320,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,biologique,organic,,"système numéro 14, à la ferme/FR U","system number 14, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.49,,,,,,,,,,,,,,
Elément,42321,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,biologique,organic,,"système numéro 15, à la ferme/FR U","system number 15, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.386,,,,,,,,,,,,,,
Elément,42322,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,biologique,organic,,"système numéro 16, à la ferme/FR U","system number 16, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.331,,,,,,,,,,,,,,
Elément,42323,élément non décomposé,Facteur d'émission,Valide générique,Blé d'hiver,Winter wheat,,biologique,organic,,"système numéro 17, à la ferme/FR U","system number 17, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Blé d'hiver","Agribalyse,Winter wheat",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.364,,,,,,,,,,,,,,
